Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
DRA24,OUT018,3057.178412
FDF02,OUT027,3057.615142
NCS41,OUT046,3059.967222
FDV60,OUT046,3060.130673
FDJ22,OUT046,3060.226486
FDB59,OUT035,3060.75076
FDX56,OUT035,3061.380187
FDE38,OUT018,3064.20398
FDQ07,OUT017,3064.335426
FDY25,OUT049,3065.490832
FDP23,OUT017,3065.550038
FDU38,OUT049,3065.638476
DRG36,OUT018,3066.976548
NCH29,OUT027,3068.956566
FDR56,OUT046,3069.484
FDF35,OUT027,3069.503639
FDC05,OUT046,3071.426243
FDA08,OUT018,3072.394297
FDA16,OUT013,3073.71989
FDP25,OUT013,3074.628688
FDU60,OUT018,3075.719968
FDB52,OUT019,3075.835578
NCU53,OUT018,3075.895629
FDC57,OUT046,3076.965415
DRJ39,OUT017,3077.186037
FDK09,OUT013,3079.241995
FDC47,OUT017,3080.598256
FDR52,OUT049,3080.719959
FDO12,OUT045,3081.472023
DRJ23,OUT046,3081.716779
NCC19,OUT049,3081.83832
FDD58,OUT027,3082.553473
FDX23,OUT027,3084.440318
DRM37,OUT046,3084.853623
NCW06,OUT046,3085.9288
FDR47,OUT046,3086.002733
FDH10,OUT046,3086.426652
DRF48,OUT049,3086.706793
NCG07,OUT049,3088.165661
FDJ26,OUT017,3088.289218
FDT11,OUT049,3088.700467
FDT48,OUT045,3090.478577
DRH37,OUT018,3092.317573
DRD49,OUT013,3093.172001
FDJ57,OUT049,3093.310864
FDV12,OUT027,3093.477506
FDW33,OUT027,3093.507988
FDH20,OUT027,3094.040775
NCP14,OUT027,3094.748111
FDP44,OUT027,3095.533727
FDJ44,OUT018,3096.582322
NCT17,OUT049,3097.618517
FDD34,OUT018,3097.634475
NCO43,OUT027,3097.706055
FDG04,OUT046,3098.121317
FDE50,OUT046,3098.996194
FDX52,OUT046,3099.819556
FDE28,OUT017,3101.319704
FDQ37,OUT049,3101.681772
FDW52,OUT018,3101.851577
FDH17,OUT027,3102.446252
FDE50,OUT049,3103.315051
FDA36,OUT049,3103.444969
NCZ53,OUT046,3103.745237
NCG19,OUT017,3106.208981
FDU58,OUT049,3106.51218
FDR10,OUT018,3107.74475
FDN39,OUT018,3108.047056
DRH03,OUT027,3108.094527
DRI59,OUT013,3109.225063
FDT03,OUT049,3109.856966
FDT48,OUT035,3110.159646
FDQ45,OUT049,3110.192373
FDP21,OUT046,3110.342084
FDL02,OUT027,3110.489584
DRK37,OUT049,3110.912541
DRH01,OUT018,3111.113422
NCN17,OUT027,3111.338648
FDA16,OUT017,3112.435236
FDP21,OUT049,3113.078764
FDN16,OUT027,3113.104041
DRF48,OUT046,3113.610247
FDU31,OUT017,3114.401813
FDB28,OUT046,3115.769023
NCQ02,OUT046,3115.786097
FDI34,OUT013,3117.579249
FDY16,OUT049,3117.588641
FDS11,OUT013,3119.972312
NCR54,OUT049,3120.604885
FDH50,OUT049,3123.022376
FDW22,OUT017,3123.899048
NCK19,OUT049,3124.323076
FDC03,OUT046,3125.412162
FDW22,OUT013,3125.619532
FDC26,OUT027,3125.819981
FDO25,OUT045,3125.858332
DRJ23,OUT049,3126.44424
FDA43,OUT046,3126.747122
FDH46,OUT027,3126.793034
DRB13,OUT046,3127.170096
DRD27,OUT027,3128.051056
FDP57,OUT027,3129.029552
DRG25,OUT049,3129.224447
FDW51,OUT035,3130.080909
FDW28,OUT049,3130.586792
FDX56,OUT045,3132.746242
FDN20,OUT018,3133.137188
FDV25,OUT017,3133.287341
NCI18,OUT013,3134.436798
FDI10,OUT018,3134.816263
NCB07,OUT046,3135.314138
FDC39,OUT046,3136.179741
FDL33,OUT049,3136.232325
FDZ34,OUT049,3138.019428
FDZ19,OUT018,3138.849395
FDU01,OUT049,3139.092083
FDF57,OUT018,3141.025497
FDK52,OUT017,3141.029633
FDO46,OUT046,3141.032946
FDA25,OUT027,3142.775616
FDB47,OUT035,3144.761194
FDV37,OUT046,3145.379987
DRG51,OUT018,3146.297059
FDJ22,OUT049,3146.957478
FDX02,OUT017,3147.04059
FDA55,OUT017,3147.396735
FDG04,OUT049,3147.613956
FDY49,OUT018,3149.203837
FDF05,OUT019,3150.724831
FDC57,OUT049,3151.237374
NCX17,OUT013,3151.238294
FDV11,OUT018,3151.573889
FDY01,OUT027,3152.099038
FDH12,OUT027,3155.01926
NCT53,OUT018,3155.215791
NCW53,OUT046,3155.794871
FDO48,OUT017,3156.278348
FDE14,OUT027,3156.588235
NCZ05,OUT027,3156.696687
DRM47,OUT049,3157.062369
FDJ12,OUT035,3157.636289
FDM36,OUT018,3158.692798
FDS44,OUT013,3159.656626
FDV31,OUT018,3159.873859
NCN19,OUT049,3160.036516
FDN34,OUT018,3160.681376
DRG11,OUT027,3162.082783
FDT13,OUT049,3162.797383
NCX42,OUT018,3162.950127
NCW06,OUT049,3163.325658
FDB28,OUT049,3163.472332
FDG02,OUT049,3164.574976
FDH05,OUT013,3164.778332
FDN28,OUT027,3165.307628
FDZ56,OUT018,3165.628301
FDM44,OUT027,3167.054531
FDB47,OUT045,3167.876895
FDP07,OUT049,3168.7169
NCF54,OUT018,3169.151151
FDM51,OUT027,3170.625479
FDZ45,OUT046,3171.027286
FDE16,OUT035,3171.064677
FDP52,OUT013,3171.50594
DRE01,OUT013,3173.501812
NCP42,OUT046,3173.729173
FDF17,OUT046,3175.194267
FDR32,OUT017,3175.970273
FDJ41,OUT019,3176.20277
DRK47,OUT017,3176.839387
NCM53,OUT027,3179.98543
FDV49,OUT019,3180.812147
FDB60,OUT046,3180.969604
FDI02,OUT027,3183.819305
FDF56,OUT018,3183.93641
FDL32,OUT027,3184.893602
FDB49,OUT027,3186.344777
FDQ46,OUT027,3187.111451
FDI38,OUT035,3187.552706
FDP58,OUT035,3187.97701
FDW10,OUT018,3189.054482
FDR16,OUT045,3191.056948
NCH42,OUT013,3191.45559
FDE20,OUT018,3191.811438
FDR21,OUT018,3191.856605
FDY58,OUT013,3194.313637
FDU40,OUT049,3195.244133
FDW31,OUT046,3195.900208
FDA43,OUT049,3196.321878
FDC33,OUT049,3198.092919
FDH05,OUT017,3198.190137
FDR01,OUT046,3199.220329
FDJ28,OUT049,3199.316
FDS15,OUT027,3199.953355
FDG16,OUT035,3200.001397
FDY48,OUT027,3200.293704
FDL28,OUT017,3201.789271
FDC09,OUT027,3202.145004
FDX52,OUT049,3203.703966
FDW44,OUT018,3203.888972
DRC36,OUT018,3204.177475
FDS08,OUT018,3204.671564
FDI20,OUT035,3204.768092
FDR34,OUT013,3206.161734
DRO47,OUT027,3207.514499
FDI04,OUT049,3207.732833
FDI09,OUT013,3208.069174
FDD39,OUT035,3210.34143
NCD43,OUT027,3214.428156
FDW03,OUT027,3214.446512
FDB45,OUT027,3215.250335
FDB03,OUT017,3215.477376
FDX39,OUT035,3215.527495
FDI36,OUT049,3215.763158
NCA29,OUT018,3216.207336
FDL03,OUT046,3216.983368
NCQ41,OUT046,3217.023667
FDZ32,OUT027,3217.211906
FDT35,OUT018,3218.828285
FDG41,OUT027,3219.059369
DRK59,OUT013,3220.914126
FDW51,OUT045,3221.606939
FDB21,OUT013,3221.755194
FDI24,OUT018,3223.205274
FDD22,OUT027,3223.787039
FDF32,OUT049,3225.048848
FDQ12,OUT013,3228.293196
NCR05,OUT049,3228.567285
FDA48,OUT035,3229.205541
DRM35,OUT018,3234.743588
FDF34,OUT046,3235.308632
FDR03,OUT045,3235.467667
FDC21,OUT027,3235.902378
FDB44,OUT035,3237.932234
FDF53,OUT018,3238.659348
FDQ16,OUT027,3239.007028
FDZ46,OUT027,3239.522504
FDZ48,OUT027,3240.816497
FDI09,OUT017,3241.053934
FDQ12,OUT017,3242.083656
NCS18,OUT027,3242.912078
DRE01,OUT017,3243.42911
NCV06,OUT049,3244.230658
NCQ38,OUT027,3244.35177
FDP26,OUT027,3245.381185
FDT59,OUT013,3246.428893
FDQ07,OUT035,3246.67659
FDW31,OUT049,3246.850846
FDV52,OUT027,3247.099673
FDS36,OUT027,3248.379332
FDO03,OUT013,3248.957319
NCI42,OUT045,3250.756058
FDS45,OUT027,3251.639661
DRF49,OUT027,3255.324302
FDS07,OUT027,3256.254722
FDO33,OUT027,3256.917841
FDY28,OUT046,3258.611194
FDO03,OUT017,3258.766512
FDC46,OUT018,3260.328884
FDM33,OUT035,3260.338052
FDA58,OUT017,3260.380423
FDC37,OUT027,3260.38568
FDX39,OUT045,3260.520799
NCX41,OUT035,3261.796816
FDQ27,OUT027,3263.570663
FDG60,OUT017,3267.301603
FDO36,OUT018,3268.390955
DRH13,OUT027,3268.453765
FDH08,OUT013,3268.85465
DRD15,OUT017,3271.47857
FDH08,OUT017,3271.947461
NCQ41,OUT049,3272.707714
DRL23,OUT027,3273.208594
FDC35,OUT049,3274.614037
NCJ54,OUT017,3275.672773
FDF50,OUT046,3275.884906
FDX36,OUT035,3276.857541
FDF41,OUT013,3277.160498
FDB10,OUT013,3277.803449
NCL54,OUT018,3278.707534
FDT27,OUT017,3279.989665
FDT44,OUT027,3280.249147
NCD07,OUT027,3280.44257
FDY26,OUT045,3280.735743
FDI50,OUT017,3281.436587
FDR01,OUT049,3284.392376
NCO07,OUT035,3285.889319
FDM28,OUT018,3286.940691
NCN14,OUT018,3288.231054
FDJ04,OUT027,3288.274173
FDN58,OUT017,3288.344413
FDP09,OUT045,3289.003034
FDY09,OUT018,3289.333922
FDX26,OUT018,3289.548852
NCP41,OUT027,3289.812589
FDQ60,OUT027,3290.58266
FDL03,OUT049,3291.082394
NCM42,OUT027,3291.455919
FDU22,OUT027,3291.563575
NCV42,OUT027,3292.890026
FDV39,OUT049,3293.932308
NCA30,OUT018,3294.417354
FDW58,OUT027,3295.269807
FDY16,OUT018,3295.470626
FDH56,OUT027,3295.682342
FDR02,OUT027,3295.851739
DRM37,OUT049,3296.364631
FDF50,OUT049,3297.371557
FDM33,OUT045,3297.402958
FDR39,OUT018,3297.722297
FDC17,OUT045,3299.472327
FDB47,OUT046,3301.604163
FDK56,OUT018,3302.873467
NCR53,OUT045,3303.544673
NCK42,OUT035,3304.039645
FDI22,OUT049,3305.775059
FDA32,OUT035,3306.257735
FDK02,OUT027,3306.494901
FDQ03,OUT017,3307.550716
DRE48,OUT049,3308.797515
FDA26,OUT045,3308.834561
FDC56,OUT027,3309.330604
NCV29,OUT018,3309.456969
FDI35,OUT018,3311.931425
NCZ18,OUT013,3312.688835
FDA52,OUT018,3314.06901
FDF47,OUT035,3314.395116
NCJ43,OUT018,3314.506937
NCO18,OUT018,3314.753624
NCQ50,OUT045,3315.936359
FDN02,OUT049,3316.607288
FDR33,OUT027,3316.887615
FDP40,OUT027,3317.95767
FDR37,OUT018,3318.117131
FDZ50,OUT018,3319.349899
FDB17,OUT018,3319.439787
FDY28,OUT049,3320.169076
FDY51,OUT045,3321.74929
NCN55,OUT013,3321.994057
FDS12,OUT027,3322.300645
NCC30,OUT018,3322.364075
FDB29,OUT027,3323.972561
DRF60,OUT013,3324.913964
FDW60,OUT018,3326.426764
NCO26,OUT027,3327.945001
FDS20,OUT018,3329.143672
NCT18,OUT018,3329.155558
FDR16,OUT046,3329.571248
NCY30,OUT018,3329.843513
NCW42,OUT035,3329.89275
NCW18,OUT017,3330.334175
FDV50,OUT027,3331.343224
NCM55,OUT018,3331.358985
FDU43,OUT017,3336.31711
NCE42,OUT017,3336.485126
FDR08,OUT027,3336.57766
DRI13,OUT035,3338.109258
NCO07,OUT045,3338.818074
NCA54,OUT018,3341.056293
NCC54,OUT017,3341.692047
FDJ12,OUT046,3342.511882
FDP19,OUT027,3344.017297
FDX58,OUT018,3344.565814
FDF47,OUT045,3345.195289
FDD26,OUT018,3345.474775
FDY21,OUT018,3347.661982
FDK52,OUT035,3348.197376
FDT51,OUT027,3348.569168
FDS50,OUT035,3349.401076
NCG55,OUT027,3349.698043
FDB46,OUT046,3353.4484
FDU56,OUT018,3353.83093
FDP51,OUT027,3355.053968
FDP37,OUT027,3357.46606
NCG19,OUT035,3357.654716
NCE55,OUT018,3358.03067
FDI52,OUT027,3359.261955
FDC04,OUT013,3360.628574
FDK45,OUT027,3361.333361
NCA18,OUT027,3364.919303
FDS10,OUT018,3366.397779
FDP58,OUT046,3368.151122
FDV25,OUT035,3369.697917
FDD21,OUT027,3373.658683
FDY56,OUT035,3375.183036
FDO48,OUT035,3378.489507
FDA55,OUT035,3379.250466
FDE28,OUT045,3380.165339
FDR03,OUT046,3381.431436
FDY38,OUT035,3381.437139
FDD33,OUT017,3381.76496
NCF30,OUT027,3382.110773
NCH06,OUT013,3382.998646
FDM12,OUT018,3384.718689
FDG32,OUT049,3385.196787
FDM45,OUT027,3385.310244
FDS23,OUT027,3387.710155
FDD48,OUT027,3388.369543
FDX35,OUT035,3388.81736
FDH58,OUT027,3390.289569
DRI13,OUT045,3390.997945
FDH22,OUT027,3391.925459
FDC08,OUT045,3392.471129
FDY46,OUT018,3392.771614
FDS46,OUT027,3394.416507
FDY19,OUT027,3394.627813
FDT12,OUT035,3394.764498
FDZ44,OUT027,3394.982899
FDR13,OUT027,3395.982761
NCW42,OUT045,3396.647654
FDF11,OUT013,3396.684254
FDU38,OUT018,3398.665603
FDD02,OUT027,3399.11855
FDR45,OUT013,3399.76523
FDN31,OUT018,3402.39498
FDV58,OUT018,3402.904948
FDS37,OUT027,3402.941467
NCJ31,OUT035,3404.129925
FDJ20,OUT027,3404.792733
FDO56,OUT027,3406.118404
DRO35,OUT027,3406.250081
DRB01,OUT018,3406.272185
FDZ43,OUT017,3407.543869
FDR32,OUT035,3408.112553
FDQ01,OUT013,3409.083519
FDW22,OUT035,3413.086509
DRE60,OUT046,3413.887967
FDG28,OUT013,3415.704779
FDB10,OUT017,3417.907152
DRF48,OUT018,3418.309797
DRG49,OUT013,3418.845952
FDB37,OUT017,3419.470879
NCC19,OUT018,3419.473975
FDS11,OUT045,3419.689931
FDH38,OUT027,3419.854638
DRJ23,OUT018,3420.728118
FDW22,OUT045,3420.79059
FDE16,OUT046,3421.329359
FDA55,OUT045,3422.659214
NCI18,OUT035,3423.478478
FDB05,OUT013,3423.77199
FDP08,OUT018,3424.618883
FDH34,OUT018,3424.955301
FDG17,OUT013,3425.347202
FDJ15,OUT018,3425.582332
NCS41,OUT018,3425.734652
FDP09,OUT046,3427.270256
FDX02,OUT045,3430.087436
FDK09,OUT045,3431.712939
FDT52,OUT013,3432.599258
FDC04,OUT017,3433.470454
FDI20,OUT049,3434.379572
FDF21,OUT018,3435.180844
FDZ34,OUT018,3435.269281
FDJ26,OUT049,3436.575005
FDA46,OUT018,3437.0031
FDQ45,OUT018,3437.301413
NCR53,OUT046,3437.527647
DRG25,OUT018,3437.61698
NCU06,OUT035,3437.759774
DRI59,OUT045,3438.593736
FDS44,OUT035,3439.201158
NCO30,OUT018,3442.345058
FDQ37,OUT018,3442.463874
NCX17,OUT035,3443.283855
NCT17,OUT018,3444.832239
DRC27,OUT013,3445.207107
FDP32,OUT027,3445.241964
FDT60,OUT027,3446.77039
NCR38,OUT013,3447.489743
FDD33,OUT035,3448.002673
DRK37,OUT018,3448.776325
FDA16,OUT045,3449.825886
NCJ06,OUT027,3451.708097
FDX12,OUT013,3451.918036
FDE39,OUT027,3452.2957
FDV44,OUT018,3453.068289
NCN41,OUT027,3454.393147
NCN26,OUT027,3454.771904
FDY26,OUT049,3455.964478
FDQ44,OUT027,3456.915704
FDX12,OUT017,3457.010809
NCJ31,OUT045,3457.958946
FDA38,OUT017,3458.046867
FDI19,OUT017,3459.537339
DRK47,OUT035,3460.13787
NCG19,OUT045,3461.432714
FDX22,OUT049,3462.400442
FDB57,OUT045,3463.796178
FDW43,OUT035,3464.374827
FDP03,OUT027,3465.039927
FDR03,OUT049,3465.16623
FDC39,OUT049,3466.151657
FDY56,OUT045,3466.831534
FDK33,OUT046,3466.85788
FDT13,OUT018,3468.078407
FDU01,OUT018,3469.361796
NCZ29,OUT027,3469.417477
FDH60,OUT018,3469.731729
NCR54,OUT018,3470.722082
FDT25,OUT027,3471.422443
NCQ30,OUT027,3474.658305
FDP16,OUT013,3475.627448
NCU41,OUT018,3475.648145
NCQ02,OUT018,3476.831146
FDB09,OUT027,3477.179581
FDF50,OUT018,3477.226248
FDE50,OUT018,3478.661616
FDO03,OUT035,3479.521434
FDL33,OUT018,3480.081824
FDW47,OUT027,3480.970393
FDY58,OUT035,3483.326793
NCZ41,OUT027,3483.353776
FDA36,OUT018,3483.507361
FDN09,OUT017,3484.543313
FDI08,OUT013,3486.18776
FDI09,OUT035,3487.643122
FDC08,OUT035,3489.03765
NCH18,OUT017,3491.242314
DRI59,OUT035,3491.519764
FDA37,OUT027,3491.774851
FDC38,OUT027,3492.153799
DRE01,OUT035,3493.510516
NCP54,OUT027,3494.369872
FDB05,OUT017,3494.632389
FDB23,OUT035,3495.428732
FDE47,OUT027,3496.385933
FDL13,OUT035,3498.250956
NCH43,OUT049,3501.459599
FDB44,OUT049,3501.85752
FDN38,OUT017,3502.844088
FDF59,OUT027,3503.351575
FDS43,OUT018,3505.388903
DRC12,OUT018,3506.013239
FDC03,OUT018,3506.246139
DRC13,OUT027,3506.769926
FDB03,OUT045,3506.928221
FDZ28,OUT027,3508.464728
FDI46,OUT013,3509.002093
FDA48,OUT049,3509.962999
FDQ19,OUT017,3510.078573
FDG45,OUT046,3510.512048
FDF40,OUT013,3511.442573
NCS30,OUT027,3512.353089
FDK03,OUT013,3513.236387
FDL50,OUT027,3513.787036
FDJ28,OUT018,3513.923545
NCU06,OUT045,3515.351649
FDJ55,OUT045,3516.316191
FDN45,OUT049,3516.486988
FDD39,OUT049,3517.697808
FDV59,OUT049,3521.10788
FDK33,OUT049,3522.563884
NCB07,OUT018,3523.89254
NCD18,OUT045,3525.137392
FDM33,OUT049,3525.608766
FDU04,OUT027,3527.210483
FDB28,OUT018,3527.588415
DRB13,OUT018,3528.694435
FDL28,OUT045,3530.020887
DRE01,OUT045,3530.273757
FDV37,OUT018,3532.359694
FDZ26,OUT045,3532.689484
FDU14,OUT013,3533.726
FDP20,OUT027,3534.491122
FDO21,OUT045,3534.550499
NCL55,OUT013,3535.13069
FDC47,OUT046,3535.284352
FDP11,OUT049,3537.711849
FDS04,OUT027,3544.201452
NCA41,OUT018,3546.88253
FDB27,OUT018,3549.211575
FDX55,OUT049,3549.613573
FDQ21,OUT027,3549.654847
DRL01,OUT045,3549.685095
FDR34,OUT035,3549.688755
FDA58,OUT045,3549.944591
FDF17,OUT018,3550.005022
FDO11,OUT013,3550.248409
FDA26,OUT049,3551.040249
FDP23,OUT046,3552.121524
FDE28,OUT046,3553.024542
FDD40,OUT018,3553.265129
FDP45,OUT013,3557.737638
NCB54,OUT027,3558.646859
FDA19,OUT027,3558.804848
FDV25,OUT046,3559.241725
FDB10,OUT035,3560.559405
FDY58,OUT045,3561.049642
NCB31,OUT013,3561.786285
FDD03,OUT045,3562.445108
FDW55,OUT017,3562.744408
FDG45,OUT049,3564.691187
FDU43,OUT035,3565.067828
FDK22,OUT049,3566.941231
NCC06,OUT027,3571.499563
FDP23,OUT049,3571.956621
NCG42,OUT027,3572.092167
FDU48,OUT027,3572.873708
NCH42,OUT045,3575.332797
DRI13,OUT049,3575.559135
FDC51,OUT027,3576.079718
FDR25,OUT013,3576.211945
FDI07,OUT018,3576.343685
FDW43,OUT045,3576.413383
FDO11,OUT017,3576.550341
FDK43,OUT027,3577.482946
FDN03,OUT013,3580.134929
FDQ11,OUT013,3581.020775
FDX51,OUT018,3581.359153
FDU14,OUT017,3581.773046
FDK52,OUT046,3585.990653
FDM40,OUT027,3587.45198
FDZ16,OUT018,3587.781152
NCK42,OUT049,3588.214604
FDN58,OUT045,3588.514731
FDM21,OUT013,3588.607457
FDY22,OUT027,3590.89373
FDM13,OUT027,3592.774258
NCE18,OUT017,3592.972867
FDG60,OUT045,3593.961054
FDZ57,OUT027,3594.628658
NCG19,OUT046,3596.982521
FDA27,OUT013,3597.507941
FDA55,OUT046,3598.36952
NCX17,OUT046,3598.556381
FDB11,OUT046,3599.309784
NCQ29,OUT013,3601.768163
FDY55,OUT017,3602.255594
NCW42,OUT049,3603.034758
NCK30,OUT017,3603.910192
FDH41,OUT049,3603.971377
NCN07,OUT027,3604.704462
FDD33,OUT046,3606.390521
DRN11,OUT027,3607.624463
FDS27,OUT018,3607.754304
FDA16,OUT049,3609.489551
NCP53,OUT035,3611.86158
FDR09,OUT017,3612.040195
FDC47,OUT049,3612.498659
DRJ39,OUT049,3614.733517
FDK28,OUT013,3615.236925
FDN03,OUT017,3615.946227
FDY02,OUT013,3616.126025
FDF20,OUT018,3616.379346
NCL06,OUT013,3618.107582
FDK21,OUT017,3618.221237
DRJ51,OUT046,3618.367851
NCQ53,OUT035,3620.891312
DRI59,OUT046,3622.03185
FDP15,OUT017,3622.696162
FDH08,OUT045,3623.246552
FDF41,OUT035,3625.230966
NCV17,OUT027,3627.857512
FDY38,OUT046,3628.558184
FDK09,OUT049,3630.343108
FDK46,OUT013,3630.434488
DRF60,OUT035,3631.038372
FDX02,OUT049,3633.359827
FDU13,OUT027,3634.187166
DRJ49,OUT027,3634.615522
DRD49,OUT049,3636.178189
NCU06,OUT046,3636.634978
FDA55,OUT049,3639.942614
FDI22,OUT018,3640.300027
FDL57,OUT017,3640.879503
NCW42,OUT046,3644.490048
FDP52,OUT045,3645.410597
FDT12,OUT049,3646.137939
FDD33,OUT049,3646.270472
FDR45,OUT035,3646.757275
FDS02,OUT018,3647.369741
FDF10,OUT027,3649.035535
FDT16,OUT013,3650.066239
FDN02,OUT018,3651.228833
FDO09,OUT017,3653.214252
FDQ11,OUT017,3653.610195
FDC02,OUT017,3653.741577
FDX35,OUT049,3657.224969
FDX13,OUT017,3658.452424
FDO48,OUT049,3659.509914
FDP52,OUT049,3661.978582
FDB57,OUT049,3665.48077
FDX49,OUT046,3666.046796
FDN22,OUT035,3666.399912
FDW22,OUT046,3666.972713
FDY45,OUT013,3667.488286
NCH06,OUT035,3673.528232
FDU43,OUT045,3673.857549
NCM31,OUT027,3674.966331
FDB21,OUT046,3676.807434
NCT05,OUT017,3678.670369
FDZ12,OUT027,3678.805545
DRI59,OUT049,3679.215816
DRM11,OUT017,3679.617501
FDO03,OUT046,3681.522363
DRG49,OUT035,3684.476999
FDY58,OUT046,3685.326739
FDU55,OUT013,3687.760311
FDB23,OUT046,3688.099087
FDB52,OUT017,3688.722184
FDC04,OUT035,3691.669347
FDX49,OUT049,3691.932621
NCE42,OUT045,3692.412145
NCL06,OUT017,3693.762053
NCI30,OUT035,3695.081507
DRK59,OUT046,3696.308729
NCM05,OUT013,3696.797997
NCX17,OUT049,3697.57976
FDV33,OUT013,3697.69413
FDX32,OUT027,3698.627767
FDD03,OUT049,3700.35096
NCV53,OUT035,3701.130596
FDG28,OUT035,3701.594051
FDK46,OUT017,3701.647545
NCW30,OUT013,3701.690871
DRP47,OUT045,3710.283985
NCL42,OUT035,3711.78268
DRE01,OUT049,3711.840407
FDA58,OUT049,3712.778419
FDU12,OUT017,3713.251612
FDU55,OUT017,3713.999487
FDN51,OUT013,3714.80934
NCW18,OUT045,3715.216186
FDP15,OUT013,3715.744314
NCE30,OUT018,3715.878197
NCP53,OUT045,3716.076467
FDT57,OUT045,3716.726193
FDD04,OUT027,3717.610394
NCF06,OUT013,3717.94803
FDQ52,OUT045,3719.45156
FDQ19,OUT035,3719.710539
FDA38,OUT035,3720.720816
NCH42,OUT046,3722.949927
FDB05,OUT035,3723.634968
FDB23,OUT049,3726.695492
NCX29,OUT027,3728.265787
FDO37,OUT046,3728.340591
NCL17,OUT027,3728.439587
NCG06,OUT017,3728.719907
FDO21,OUT049,3730.00062
NCC42,OUT027,3730.102821
FDL28,OUT049,3730.184666
FDL13,OUT046,3737.608435
FDI50,OUT046,3738.383188
FDG17,OUT035,3739.273413
FDT16,OUT017,3739.991892
FDB47,OUT018,3741.598886
FDO03,OUT049,3741.830423
DRA12,OUT027,3742.019464
FDO20,OUT045,3742.329774
FDE26,OUT027,3745.148639
FDB10,OUT046,3745.425874
FDG32,OUT018,3745.842885
FDM20,OUT035,3747.264414
FDJ12,OUT018,3748.48332
NCZ42,OUT045,3748.845376
FDT59,OUT046,3753.044067
FDQ12,OUT049,3754.716141
FDV33,OUT017,3755.164232
FDB21,OUT049,3755.499621
NCJ54,OUT049,3755.785996
FDZ43,OUT045,3757.53247
FDB05,OUT045,3757.603474
FDP16,OUT035,3758.41415
FDB37,OUT045,3759.906729
FDG53,OUT027,3760.154115
FDY14,OUT017,3760.407167
FDT27,OUT049,3761.726557
NCZ06,OUT035,3763.232611
DRL49,OUT027,3763.355409
NCU18,OUT027,3763.867401
FDM10,OUT018,3763.991566
FDG16,OUT018,3764.012348
FDH14,OUT027,3765.783524
FDR03,OUT018,3768.932905
FDI38,OUT018,3769.237283
DRK59,OUT049,3770.52515
FDV24,OUT027,3771.058483
FDA38,OUT045,3772.033149
NCH18,OUT045,3772.655317
NCM05,OUT017,3774.145063
FDV49,OUT013,3774.616592
NCV53,OUT045,3777.376808
FDQ24,OUT035,3777.720727
FDC34,OUT027,3778.592049
NCH42,OUT049,3780.145336
FDC15,OUT027,3781.100778
NCW18,OUT046,3781.329589
NCF06,OUT017,3781.724687
FDP33,OUT035,3783.086239
FDH41,OUT018,3783.854033
FDI46,OUT035,3783.966261
FDF39,OUT017,3784.644529
DRF60,OUT046,3784.774044
DRK23,OUT035,3786.166288
NCC54,OUT046,3786.83223
FDT52,OUT045,3788.40097
FDG28,OUT045,3788.622059
FDV46,OUT027,3788.807119
NCX30,OUT035,3790.735348
FDH27,OUT027,3791.713849
FDH08,OUT049,3796.907898
FDS44,OUT045,3798.31732
FDP16,OUT045,3801.890093
FDG17,OUT045,3804.557468
NCY42,OUT027,3806.698937
NCD18,OUT049,3809.497878
FDX39,OUT018,3810.96723
FDZ49,OUT018,3811.696491
FDX22,OUT018,3812.809239
FDA48,OUT018,3813.271748
NCL19,OUT027,3815.164084
FDX13,OUT035,3815.689515
DRL01,OUT046,3817.174346
FDU47,OUT027,3817.549553
FDM20,OUT045,3818.764804
DRE60,OUT018,3820.576848
FDV49,OUT017,3821.20605
FDU43,OUT046,3821.549383
NCL42,OUT045,3822.196296
FDA14,OUT027,3823.078047
NCC43,OUT045,3824.123134
FDK40,OUT017,3826.506002
NCQ50,OUT018,3827.517008
FDW26,OUT018,3831.061199
FDP34,OUT027,3832.39776
FDX16,OUT027,3834.915346
FDK34,OUT046,3835.782458
NCZ06,OUT045,3836.079111
NCX53,OUT027,3836.168987
FDW40,OUT027,3836.190498
NCE42,OUT049,3838.045821
FDO11,OUT035,3839.272198
FDB44,OUT018,3842.951561
FDP15,OUT035,3843.922269
DRI47,OUT027,3844.61265
FDX55,OUT018,3845.395831
NCN55,OUT046,3847.228536
FDH44,OUT027,3847.520658
FDK03,OUT035,3848.915643
FDT28,OUT027,3849.10525
FDV35,OUT027,3850.397698
FDP33,OUT045,3852.837736
FDU07,OUT027,3853.355648
DRK23,OUT045,3854.426681
NCF43,OUT027,3857.45307
FDQ01,OUT046,3857.891257
FDX31,OUT049,3859.342211
DRG49,OUT046,3860.002678
NCP53,OUT046,3860.567356
FDN22,OUT046,3860.584066
FDP45,OUT035,3862.328881
FDQ52,OUT046,3862.686123
FDF40,OUT045,3862.696001
FDJ02,OUT027,3864.290861
FDA38,OUT046,3866.681172
FDN45,OUT018,3868.042148
FDK28,OUT035,3868.415744
DRF13,OUT027,3868.919771
FDT57,OUT046,3868.952879
FDR45,OUT046,3873.669338
NCS06,OUT017,3874.416785
FDQ14,OUT027,3874.464876
FDR11,OUT027,3874.638842
NCX30,OUT045,3876.292624
FDO09,OUT035,3876.410981
FDW55,OUT045,3876.708875
